country,year_survey,quantile,nb_quantiles,income,gdpppp
EST,2008,75,100,"9565,45",18773
EST,2008,76,100,"9754,726",18773
EST,2008,77,100,"9906,619",18773
EST,2008,78,100,"10082,483",18773
EST,2008,79,100,"10239,896",18773
EST,2008,80,100,"10411,365",18773
EST,2008,81,100,"10573,345",18773
EST,2008,82,100,"10794,444",18773
EST,2008,83,100,"10989,551",18773
EST,2008,84,100,"11181,11",18773
EST,2008,85,100,"11420,433",18773
EST,2008,86,100,"11702,85",18773
EST,2008,87,100,"12029,108",18773
EST,2008,88,100,"12330,56",18773
EST,2008,89,100,"12609,519",18773
EST,2008,90,100,"12960,6",18773
EST,2008,91,100,"13392,58",18773
EST,2008,92,100,"13831,208",18773
EST,2008,93,100,"14254,169",18773
EST,2008,94,100,"14829,466",18773
EST,2008,95,100,"15690,41",18773
EST,2008,96,100,"16515,191",18773
EST,2008,97,100,"17683,162",18773
EST,2008,98,100,"18962,262",18773
EST,2008,99,100,"21533,018",18773
EST,2008,100,100,"32201,139",18773
FIN,2008,1,100,"3248,9075",33626
FIN,2008,2,100,"4653,0923",33626
FIN,2008,3,100,"5407,375",33626
FIN,2008,4,100,"5953,794",33626
FIN,2008,5,100,"6373,687",33626
FIN,2008,6,100,"6645,1465",33626
FIN,2008,7,100,"6944,672",33626
FIN,2008,8,100,"7268,8213",33626
FIN,2008,9,100,"7560,8154",33626
FIN,2008,10,100,"7846,088",33626
FIN,2008,11,100,"8093,277",33626
FIN,2008,12,100,"8288,0625",33626
FIN,2008,13,100,"8457,76",33626
FIN,2008,14,100,"8662,001",33626
FIN,2008,15,100,"8854,808",33626
FIN,2008,16,100,"9054,415",33626
FIN,2008,17,100,"9233,066",33626
FIN,2008,18,100,"9420,765",33626
FIN,2008,19,100,"9618,838",33626
FIN,2008,20,100,"9818,626",33626
FIN,2008,21,100,"9979,552",33626
FIN,2008,22,100,"10122,992",33626
FIN,2008,23,100,"10265,008",33626
FIN,2008,24,100,"10426,698",33626
FIN,2008,25,100,"10555,857",33626
FIN,2008,26,100,"10658,848",33626
FIN,2008,27,100,"10818,758",33626
FIN,2008,28,100,"10963,347",33626
FIN,2008,29,100,"11069,897",33626
FIN,2008,30,100,"11222,871",33626
FIN,2008,31,100,"11369,92",33626
FIN,2008,32,100,"11503,813",33626
FIN,2008,33,100,"11647,645",33626
FIN,2008,34,100,"11767,69",33626
FIN,2008,35,100,"11889,658",33626
FIN,2008,36,100,"12013,684",33626
FIN,2008,37,100,"12171,989",33626
FIN,2008,38,100,"12322,11",33626
FIN,2008,39,100,"12504,859",33626
FIN,2008,40,100,"12654,08",33626
FIN,2008,41,100,"12812,989",33626
FIN,2008,42,100,"12953,386",33626
FIN,2008,43,100,"13080,097",33626
FIN,2008,44,100,"13211,21",33626
FIN,2008,45,100,"13326,262",33626
FIN,2008,46,100,"13475,268",33626
FIN,2008,47,100,"13643,419",33626
FIN,2008,48,100,"13815,032",33626
FIN,2008,49,100,"13947,834",33626
FIN,2008,50,100,"14104,846",33626
FIN,2008,51,100,"14267,555",33626
FIN,2008,52,100,"14423,224",33626
FIN,2008,53,100,"14579,002",33626
FIN,2008,54,100,"14733,558",33626
FIN,2008,55,100,"14909,835",33626
FIN,2008,56,100,"15077,778",33626
FIN,2008,57,100,"15259,443",33626
FIN,2008,58,100,"15435,297",33626
FIN,2008,59,100,"15627,181",33626
FIN,2008,60,100,"15839,447",33626
FIN,2008,61,100,"16062,089",33626
FIN,2008,62,100,"16236,961",33626
FIN,2008,63,100,"16394,936",33626
FIN,2008,64,100,"16574,934",33626
FIN,2008,65,100,"16759,467",33626
FIN,2008,66,100,"16976,168",33626
FIN,2008,67,100,"17187,371",33626
FIN,2008,68,100,"17386,797",33626
FIN,2008,69,100,"17607,523",33626
FIN,2008,70,100,"17835,383",33626
FIN,2008,71,100,"18088,092",33626
FIN,2008,72,100,"18311,244",33626
FIN,2008,73,100,"18546,127",33626
FIN,2008,74,100,"18825,51",33626
FIN,2008,75,100,"19169,947",33626
FIN,2008,76,100,"19483,928",33626
FIN,2008,77,100,"19809,201",33626
FIN,2008,78,100,"20120,346",33626
FIN,2008,79,100,"20474,197",33626
FIN,2008,80,100,"20813,984",33626
FIN,2008,81,100,"21186,727",33626
FIN,2008,82,100,"21578,89",33626
FIN,2008,83,100,"21961,969",33626
FIN,2008,84,100,"22392,945",33626
FIN,2008,85,100,"22814,852",33626
FIN,2008,86,100,"23318,164",33626
FIN,2008,87,100,"23810,7",33626
FIN,2008,88,100,"24350,643",33626
FIN,2008,89,100,"24946,299",33626
FIN,2008,90,100,"25536,906",33626
FIN,2008,91,100,"26226,318",33626
FIN,2008,92,100,"27204,773",33626
FIN,2008,93,100,"28224,832",33626
FIN,2008,94,100,"29462,975",33626
FIN,2008,95,100,"31072,291",33626
FIN,2008,96,100,"32700,08",33626
FIN,2008,97,100,"34744,223",33626
FIN,2008,98,100,"37973,258",33626
FIN,2008,99,100,"43843,773",33626
FIN,2008,100,100,"82762,27",33626
FJI,2008,1,100,"308,17334",4300332
FJI,2008,2,100,"384,3323",4300332
FJI,2008,3,100,"436,59265",4300332
FJI,2008,4,100,"486,81436",4300332
FJI,2008,5,100,"520,1972",4300332
FJI,2008,6,100,"556,573",4300332
FJI,2008,7,100,"579,09064",4300332
FJI,2008,8,100,"598,6005",4300332
FJI,2008,9,100,"624,1098",4300332
FJI,2008,10,100,"646,5216",4300332
FJI,2008,11,100,"677,46246",4300332
FJI,2008,12,100,"702,57587",4300332
FJI,2008,13,100,"722,34076",4300332
FJI,2008,14,100,"739,43835",4300332
FJI,2008,15,100,"756,9318",4300332
FJI,2008,16,100,"775,3818",4300332
FJI,2008,17,100,"793,7105",4300332
FJI,2008,18,100,"810,7268",4300332
FJI,2008,19,100,"826,5345",4300332
FJI,2008,20,100,"850,97406",4300332
FJI,2008,21,100,"878,08295",4300332
FJI,2008,22,100,"896,5353",4300332
FJI,2008,23,100,"919,4888",4300332
FJI,2008,24,100,"938,87146",4300332
FJI,2008,25,100,"955,34973",4300332
FJI,2008,26,100,"974,7059",4300332
FJI,2008,27,100,"994,9402",4300332
FJI,2008,28,100,"1011,5624",4300332
FJI,2008,29,100,"1031,5273",4300332
FJI,2008,30,100,"1049,1167",4300332
FJI,2008,31,100,"1070,0581",4300332
FJI,2008,32,100,"1089,8464",4300332
FJI,2008,33,100,"1108,607",4300332
FJI,2008,34,100,"1128,4",4300332
FJI,2008,35,100,"1151,5747",4300332
FJI,2008,36,100,"1167,9104",4300332
FJI,2008,37,100,"1187,9094",4300332
FJI,2008,38,100,"1203,4905",4300332
FJI,2008,39,100,"1216,2671",4300332
FJI,2008,40,100,"1232,7848",4300332
FJI,2008,41,100,"1252,4414",4300332
FJI,2008,42,100,"1273,9904",4300332
FJI,2008,43,100,"1290,3208",4300332
FJI,2008,44,100,"1310,0406",4300332
FJI,2008,45,100,"1328,6575",4300332
FJI,2008,46,100,"1352,5155",4300332
FJI,2008,47,100,"1372,5114",4300332
FJI,2008,48,100,"1396,4161",4300332
FJI,2008,49,100,"1419,1095",4300332
FJI,2008,50,100,"1443,7457",4300332
FJI,2008,51,100,"1461,8413",4300332
FJI,2008,52,100,"1482,8677",4300332
FJI,2008,53,100,"1504,3788",4300332
FJI,2008,54,100,"1529,9714",4300332
FJI,2008,55,100,"1556,932",4300332
FJI,2008,56,100,"1577,9227",4300332
FJI,2008,57,100,"1598,797",4300332
FJI,2008,58,100,"1622,7522",4300332
FJI,2008,59,100,"1649,181",4300332
FJI,2008,60,100,"1674,5287",4300332
FJI,2008,61,100,"1708,8135",4300332
FJI,2008,62,100,"1743,0044",4300332
FJI,2008,63,100,"1782,8392",4300332
FJI,2008,64,100,"1814,5867",4300332
FJI,2008,65,100,"1839,1549",4300332
FJI,2008,66,100,"1865,8541",4300332
FJI,2008,67,100,"1904,8085",4300332
FJI,2008,68,100,"1942,8274",4300332
FJI,2008,69,100,"1996,7273",4300332
FJI,2008,70,100,"2061,4788",4300332
FJI,2008,71,100,"2104,9932",4300332
FJI,2008,72,100,"2159,8118",4300332
FJI,2008,73,100,"2210,069",4300332
FJI,2008,74,100,"2255,0156",4300332
FJI,2008,75,100,"2303,4287",4300332
FJI,2008,76,100,"2374,952",4300332
FJI,2008,77,100,"2436,6738",4300332
FJI,2008,78,100,"2503,4678",4300332
FJI,2008,79,100,"2573,6736",4300332
FJI,2008,80,100,"2643,7864",4300332
FJI,2008,81,100,"2720,0981",4300332
FJI,2008,82,100,"2800,3909",4300332
FJI,2008,83,100,"2880,0361",4300332
FJI,2008,84,100,"2972,4978",4300332
FJI,2008,85,100,"3049,2068",4300332
FJI,2008,86,100,"3148,7922",4300332
FJI,2008,87,100,"3274,1243",4300332
FJI,2008,88,100,"3408,0972",4300332
FJI,2008,89,100,"3581,211",4300332
FJI,2008,90,100,"3751,146",4300332
FJI,2008,91,100,"3941,2346",4300332
FJI,2008,92,100,"4182,607",4300332
FJI,2008,93,100,"4409,8716",4300332
FJI,2008,94,100,"4695,8613",4300332
FJI,2008,95,100,"5062,31",4300332
FJI,2008,96,100,"5481,082",4300332
FJI,2008,97,100,"6205,614",4300332
FJI,2008,98,100,"7265,1255",4300332
FJI,2008,99,100,"9553,192",4300332
FJI,2008,100,100,"22161,59",4300332
FRA,2008,1,100,"2958,304",30357
FRA,2008,2,100,"4412,6753",30357
FRA,2008,3,100,"4939,635",30357
FRA,2008,4,100,"5422,9165",30357
FRA,2008,5,100,"5906,5376",30357
FRA,2008,6,100,"6263,426",30357
FRA,2008,7,100,"6617,146",30357
FRA,2008,8,100,"6879,89",30357
FRA,2008,9,100,"7149,1973",30357
FRA,2008,10,100,"7419,523",30357
FRA,2008,11,100,"7692,338",30357
FRA,2008,12,100,"7903,37",30357
FRA,2008,13,100,"8071,4043",30357
FRA,2008,14,100,"8314,346",30357
FRA,2008,15,100,"8490,188",30357
FRA,2008,16,100,"8679,722",30357
FRA,2008,17,100,"8913,611",30357
FRA,2008,18,100,"9106,2",30357
FRA,2008,19,100,"9316,214",30357
FRA,2008,20,100,"9547,614",30357
FRA,2008,21,100,"9736,355",30357
FRA,2008,22,100,"9975,789",30357
FRA,2008,23,100,"10205,606",30357
FRA,2008,24,100,"10400,231",30357
FRA,2008,25,100,"10620,203",30357
FRA,2008,26,100,"10807,021",30357
FRA,2008,27,100,"10984,673",30357
FRA,2008,28,100,"11129,511",30357
FRA,2008,29,100,"11296,752",30357
FRA,2008,30,100,"11468,634",30357
FRA,2008,31,100,"11650,472",30357
FRA,2008,32,100,"11810,246",30357
FRA,2008,33,100,"11959,609",30357
FRA,2008,34,100,"12129,455",30357
FRA,2008,35,100,"12303,372",30357
FRA,2008,36,100,"12486,116",30357
FRA,2008,37,100,"12673,952",30357
FRA,2008,38,100,"12838,025",30357
FRA,2008,39,100,"12995,085",30357
FRA,2008,40,100,"13156,103",30357
FRA,2008,41,100,"13303,77",30357
FRA,2008,42,100,"13469,087",30357
FRA,2008,43,100,"13641,874",30357
FRA,2008,44,100,"13832,539",30357
FRA,2008,45,100,"13992,651",30357
FRA,2008,46,100,"14198,4795",30357
FRA,2008,47,100,"14385,07",30357
FRA,2008,48,100,"14571,889",30357
FRA,2008,49,100,"14782,922",30357
FRA,2008,50,100,"14989,088",30357
FRA,2008,51,100,"15195,142",30357
FRA,2008,52,100,"15398,14",30357
FRA,2008,53,100,"15609,965",30357
FRA,2008,54,100,"15826,994",30357
FRA,2008,55,100,"16046,401",30357
FRA,2008,56,100,"16270,334",30357
FRA,2008,57,100,"16493,133",30357
FRA,2008,58,100,"16703,715",30357
FRA,2008,59,100,"16886,91",30357
FRA,2008,60,100,"17080,404",30357
FRA,2008,61,100,"17306,373",30357
FRA,2008,62,100,"17579,867",30357
FRA,2008,63,100,"17834,238",30357
FRA,2008,64,100,"18094,719",30357
FRA,2008,65,100,"18374,322",30357
FRA,2008,66,100,"18646,686",30357
FRA,2008,67,100,"18864,96",30357
FRA,2008,68,100,"19117,182",30357
FRA,2008,69,100,"19395,879",30357
FRA,2008,70,100,"19680,803",30357
FRA,2008,71,100,"19940,943",30357
FRA,2008,72,100,"20331,893",30357
FRA,2008,73,100,"20706,432",30357
FRA,2008,74,100,"21060,719",30357
FRA,2008,75,100,"21360,35",30357
FRA,2008,76,100,"21770,873",30357
FRA,2008,77,100,"22165,895",30357
FRA,2008,78,100,"22561,031",30357
FRA,2008,79,100,"22982,19",30357
FRA,2008,80,100,"23343,717",30357
FRA,2008,81,100,"23812,29",30357
FRA,2008,82,100,"24309,715",30357
FRA,2008,83,100,"24838,71",30357
FRA,2008,84,100,"25427,793",30357
FRA,2008,85,100,"26063,945",30357
FRA,2008,86,100,"26769,35",30357
FRA,2008,87,100,"27468,076",30357
FRA,2008,88,100,"28207,086",30357
FRA,2008,89,100,"29143,55",30357
FRA,2008,90,100,"30104,57",30357
FRA,2008,91,100,"31220,95",30357
FRA,2008,92,100,"32203,807",30357
FRA,2008,93,100,"33657,95",30357
FRA,2008,94,100,"35429,945",30357
FRA,2008,95,100,"37264,066",30357
FRA,2008,96,100,"39873,51",30357
FRA,2008,97,100,"43693,035",30357
FRA,2008,98,100,"49489,582",30357
FRA,2008,99,100,"60758,613",30357
FRA,2008,100,100,"122775,164",30357
GBR,2008,1,100,"1416,5803",34048
GBR,2008,2,100,"3946,3218",34048
GBR,2008,3,100,"4897,4556",34048
GBR,2008,4,100,"5660,9917",34048
GBR,2008,5,100,"6283,2354",34048
GBR,2008,6,100,"6774,14",34048
GBR,2008,7,100,"7285,434",34048
GBR,2008,8,100,"7594,2305",34048
GBR,2008,9,100,"7879,789",34048
GBR,2008,10,100,"8069,9497",34048
GBR,2008,11,100,"8388,786",34048
GBR,2008,12,100,"8668,72",34048
GBR,2008,13,100,"8891,293",34048
GBR,2008,14,100,"9166,38",34048
GBR,2008,15,100,"9548,808",34048
GBR,2008,16,100,"9867,09",34048
GBR,2008,17,100,"10204,974",34048
GBR,2008,18,100,"10543,294",34048
GBR,2008,19,100,"10833,877",34048
GBR,2008,20,100,"11037,368",34048
GBR,2008,21,100,"11262,453",34048
GBR,2008,22,100,"11529,333",34048
GBR,2008,23,100,"11743,07",34048
GBR,2008,24,100,"12024,79",34048
GBR,2008,25,100,"12292,993",34048
GBR,2008,26,100,"12554,499",34048
GBR,2008,27,100,"12762,351",34048
GBR,2008,28,100,"12961,003",34048
GBR,2008,29,100,"13175,763",34048
GBR,2008,30,100,"13427,71",34048
GBR,2008,31,100,"13624,811",34048
GBR,2008,32,100,"13786,02",34048
GBR,2008,33,100,"13956,38",34048
GBR,2008,34,100,"14148,294",34048
GBR,2008,35,100,"14433,159",34048
GBR,2008,36,100,"14610,589",34048
GBR,2008,37,100,"14737,015",34048
GBR,2008,38,100,"15005,926",34048
GBR,2008,39,100,"15244,347",34048
GBR,2008,40,100,"15502,064",34048
GBR,2008,41,100,"15724,456",34048
GBR,2008,42,100,"15929,038",34048
GBR,2008,43,100,"16161,514",34048
GBR,2008,44,100,"16438,389",34048
GBR,2008,45,100,"16671,426",34048
GBR,2008,46,100,"16857,512",34048
GBR,2008,47,100,"17151,105",34048
GBR,2008,48,100,"17402,064",34048
GBR,2008,49,100,"17655,53",34048
GBR,2008,50,100,"17876,549",34048
GBR,2008,51,100,"18052,58",34048
GBR,2008,52,100,"18300,055",34048
GBR,2008,53,100,"18534,799",34048
GBR,2008,54,100,"18862,617",34048
GBR,2008,55,100,"19184,057",34048
GBR,2008,56,100,"19454,307",34048
GBR,2008,57,100,"19719,768",34048
GBR,2008,58,100,"19984,078",34048
GBR,2008,59,100,"20221,594",34048
GBR,2008,60,100,"20445,201",34048
GBR,2008,61,100,"20749,008",34048
GBR,2008,62,100,"21087,896",34048
GBR,2008,63,100,"21391,133",34048
GBR,2008,64,100,"21710,057",34048
GBR,2008,65,100,"21971,354",34048
GBR,2008,66,100,"22330,848",34048
GBR,2008,67,100,"22573,215",34048
GBR,2008,68,100,"22950,938",34048
GBR,2008,69,100,"23369,947",34048
GBR,2008,70,100,"23783,055",34048
GBR,2008,71,100,"24249,926",34048
GBR,2008,72,100,"24578,408",34048
GBR,2008,73,100,"24986,588",34048
GBR,2008,74,100,"25390,24",34048
GBR,2008,75,100,"25881,523",34048
GBR,2008,76,100,"26353,03",34048
GBR,2008,77,100,"26859,844",34048
GBR,2008,78,100,"27357,49",34048
GBR,2008,79,100,"27915,947",34048
GBR,2008,80,100,"28517,598",34048
GBR,2008,81,100,"29022,994",34048
GBR,2008,82,100,"29677,871",34048
GBR,2008,83,100,"30299,76",34048
GBR,2008,84,100,"31053,643",34048
GBR,2008,85,100,"31773,182",34048
GBR,2008,86,100,"32674,562",34048
GBR,2008,87,100,"33477,188",34048
GBR,2008,88,100,"34443,992",34048
GBR,2008,89,100,"35523,59",34048
GBR,2008,90,100,"36537,707",34048
GBR,2008,91,100,"37948,418",34048
GBR,2008,92,100,"39533,492",34048
GBR,2008,93,100,"41402,754",34048
GBR,2008,94,100,"43545,33",34048
GBR,2008,95,100,"45760,52",34048
GBR,2008,96,100,"48890,816",34048
GBR,2008,97,100,"52429,48",34048
GBR,2008,98,100,"56776,496",34048
GBR,2008,99,100,"68247,45",34048
GBR,2008,100,100,"141565,23",34048
GEO,2008,1,100,"97,541626",4516
GEO,2008,2,100,"166,97469",4516
GEO,2008,3,100,"210,75667",4516
GEO,2008,4,100,"243,50566",4516
GEO,2008,5,100,"272,57657",4516
GEO,2008,6,100,"302,54428",4516
GEO,2008,7,100,"324,33337",4516
GEO,2008,8,100,"346,45856",4516
GEO,2008,9,100,"368,39688",4516
GEO,2008,10,100,"391,02753",4516
GEO,2008,11,100,"412,8526",4516
GEO,2008,12,100,"431,65204",4516
GEO,2008,13,100,"451,04117",4516
GEO,2008,14,100,"470,59952",4516
GEO,2008,15,100,"488,67834",4516
GEO,2008,16,100,"505,3932",4516
GEO,2008,17,100,"520,544",4516
GEO,2008,18,100,"537,60077",4516
GEO,2008,19,100,"553,6501",4516
GEO,2008,20,100,"568,028",4516
GEO,2008,21,100,"584,6691",4516
GEO,2008,22,100,"598,38165",4516
GEO,2008,23,100,"614,1167",4516
GEO,2008,24,100,"631,1919",4516
GEO,2008,25,100,"647,39105",4516
GEO,2008,26,100,"668,2378",4516
GEO,2008,27,100,"682,1704",4516
GEO,2008,28,100,"696,3969",4516
GEO,2008,29,100,"716,0412",4516
GEO,2008,30,100,"732,5632",4516
GEO,2008,31,100,"748,49976",4516
GEO,2008,32,100,"763,2556",4516
GEO,2008,33,100,"778,564",4516
GEO,2008,34,100,"796,4687",4516
GEO,2008,35,100,"811,8061",4516
GEO,2008,36,100,"825,806",4516
GEO,2008,37,100,"840,0394",4516
GEO,2008,38,100,"856,15814",4516
GEO,2008,39,100,"871,141",4516
GEO,2008,40,100,"889,74493",4516
GEO,2008,41,100,"906,7087",4516
GEO,2008,42,100,"924,16895",4516
GEO,2008,43,100,"941,24274",4516
GEO,2008,44,100,"959,50226",4516
GEO,2008,45,100,"979,40765",4516
GEO,2008,46,100,"998,37744",4516
GEO,2008,47,100,"1015,3296",4516
GEO,2008,48,100,"1035,1864",4516
GEO,2008,49,100,"1053,807",4516
GEO,2008,50,100,"1071,5409",4516
GEO,2008,51,100,"1090,0846",4516
GEO,2008,52,100,"1110,198",4516
GEO,2008,53,100,"1126,4128",4516
GEO,2008,54,100,"1143,7946",4516
GEO,2008,55,100,"1158,7635",4516
GEO,2008,56,100,"1178,2947",4516
GEO,2008,57,100,"1196,6084",4516
GEO,2008,58,100,"1215,291",4516
GEO,2008,59,100,"1236,8586",4516
GEO,2008,60,100,"1259,2977",4516
GEO,2008,61,100,"1282,6906",4516
GEO,2008,62,100,"1306,7303",4516
GEO,2008,63,100,"1330,9059",4516
GEO,2008,64,100,"1353,7803",4516
GEO,2008,65,100,"1376,5243",4516
GEO,2008,66,100,"1402,1013",4516
GEO,2008,67,100,"1430,0199",4516
GEO,2008,68,100,"1456,7854",4516
GEO,2008,69,100,"1483,1984",4516
GEO,2008,70,100,"1513,7272",4516
GEO,2008,71,100,"1548,2933",4516
GEO,2008,72,100,"1580,8923",4516
GEO,2008,73,100,"1612,3483",4516
GEO,2008,74,100,"1647,8716",4516
GEO,2008,75,100,"1681,0798",4516
GEO,2008,76,100,"1714,1852",4516
GEO,2008,77,100,"1746,4036",4516
GEO,2008,78,100,"1795,4386",4516
GEO,2008,79,100,"1834,4626",4516
GEO,2008,80,100,"1880,4607",4516
GEO,2008,81,100,"1933,0557",4516
GEO,2008,82,100,"1971,9724",4516
GEO,2008,83,100,"2024,1711",4516
GEO,2008,84,100,"2091,7683",4516
GEO,2008,85,100,"2160,3699",4516
GEO,2008,86,100,"2223,386",4516
GEO,2008,87,100,"2298,3367",4516
GEO,2008,88,100,"2382,8132",4516
GEO,2008,89,100,"2471,276",4516
GEO,2008,90,100,"2549,944",4516
GEO,2008,91,100,"2658,3171",4516
GEO,2008,92,100,"2786,1694",4516
GEO,2008,93,100,"2903,2878",4516
GEO,2008,94,100,"3046,5405",4516
GEO,2008,95,100,"3263,6858",4516
GEO,2008,96,100,"3477,7668",4516
GEO,2008,97,100,"3818,9648",4516
GEO,2008,98,100,"4254,6714",4516
GEO,2008,99,100,"5006,6035",4516
GEO,2008,100,100,"8057,186",4516
GHA,2006,1,100,"63,157047","1380,1182"
GHA,2006,2,100,"91,66178","1380,1182"
GHA,2006,3,100,"109,19223","1380,1182"
GHA,2006,4,100,"125,390976","1380,1182"
GHA,2006,5,100,"139,69745","1380,1182"
GHA,2006,6,100,"152,4109","1380,1182"
GHA,2006,7,100,"165,57626","1380,1182"
GHA,2006,8,100,"175,28412","1380,1182"
GHA,2006,9,100,"183,7284","1380,1182"
GHA,2006,10,100,"197,1436","1380,1182"
GHA,2006,11,100,"208,40141","1380,1182"
GHA,2006,12,100,"216,59691","1380,1182"
GHA,2006,13,100,"227,01369","1380,1182"
GHA,2006,14,100,"235,75784","1380,1182"
GHA,2006,15,100,"243,98668","1380,1182"
GHA,2006,16,100,"251,54213","1380,1182"
GHA,2006,17,100,"257,47375","1380,1182"
GHA,2006,18,100,"264,1692","1380,1182"
GHA,2006,19,100,"272,16367","1380,1182"
GHA,2006,20,100,"280,8452","1380,1182"
GHA,2006,21,100,"286,74234","1380,1182"
GHA,2006,22,100,"293,49197","1380,1182"
GHA,2006,23,100,"302,60736","1380,1182"
GHA,2006,24,100,"310,3362","1380,1182"
GHA,2006,25,100,"318,88013","1380,1182"
GHA,2006,26,100,"326,74414","1380,1182"
GHA,2006,27,100,"335,5508","1380,1182"
GHA,2006,28,100,"344,60342","1380,1182"
GHA,2006,29,100,"353,54364","1380,1182"
GHA,2006,30,100,"361,90427","1380,1182"
GHA,2006,31,100,"370,57486","1380,1182"
GHA,2006,32,100,"378,16","1380,1182"
GHA,2006,33,100,"384,56418","1380,1182"
GHA,2006,34,100,"392,44","1380,1182"
GHA,2006,35,100,"400,5031","1380,1182"
GHA,2006,36,100,"407,84775","1380,1182"
GHA,2006,37,100,"416,2719","1380,1182"
GHA,2006,38,100,"424,97525","1380,1182"
GHA,2006,39,100,"433,94153","1380,1182"
GHA,2006,40,100,"442,0268","1380,1182"
GHA,2006,41,100,"449,6829","1380,1182"
GHA,2006,42,100,"457,15836","1380,1182"
GHA,2006,43,100,"466,18784","1380,1182"
GHA,2006,44,100,"476,20273","1380,1182"
GHA,2006,45,100,"486,68213","1380,1182"
GHA,2006,46,100,"497,00452","1380,1182"
GHA,2006,47,100,"507,4861","1380,1182"
GHA,2006,48,100,"515,8861","1380,1182"
GHA,2006,49,100,"524,9421","1380,1182"
GHA,2006,50,100,"532,32806","1380,1182"
GHA,2006,51,100,"540,5662","1380,1182"
GHA,2006,52,100,"549,5721","1380,1182"
GHA,2006,53,100,"559,5865","1380,1182"
GHA,2006,54,100,"570,4673","1380,1182"
GHA,2006,55,100,"580,25165","1380,1182"
GHA,2006,56,100,"589,25525","1380,1182"
GHA,2006,57,100,"599,5016","1380,1182"
GHA,2006,58,100,"610,59827","1380,1182"
GHA,2006,59,100,"622,4937","1380,1182"
GHA,2006,60,100,"637,0949","1380,1182"
GHA,2006,61,100,"648,91406","1380,1182"
GHA,2006,62,100,"660,81604","1380,1182"
GHA,2006,63,100,"675,5854","1380,1182"
GHA,2006,64,100,"688,9446","1380,1182"
GHA,2006,65,100,"703,3459","1380,1182"
GHA,2006,66,100,"718,95514","1380,1182"
GHA,2006,67,100,"730,9357","1380,1182"
GHA,2006,68,100,"745,70575","1380,1182"
GHA,2006,69,100,"761,3608","1380,1182"
GHA,2006,70,100,"780,256","1380,1182"
GHA,2006,71,100,"798,61926","1380,1182"
GHA,2006,72,100,"816,7267","1380,1182"
GHA,2006,73,100,"833,56494","1380,1182"
GHA,2006,74,100,"849,28357","1380,1182"
GHA,2006,75,100,"866,15985","1380,1182"
GHA,2006,76,100,"885,3878","1380,1182"
GHA,2006,77,100,"908,2862","1380,1182"
GHA,2006,78,100,"930,27576","1380,1182"
GHA,2006,79,100,"957,3772","1380,1182"
GHA,2006,80,100,"984,3355","1380,1182"
GHA,2006,81,100,"1011,08575","1380,1182"
GHA,2006,82,100,"1041,5947","1380,1182"
GHA,2006,83,100,"1068,6328","1380,1182"
GHA,2006,84,100,"1096,682","1380,1182"
GHA,2006,85,100,"1131,7358","1380,1182"
GHA,2006,86,100,"1171,3854","1380,1182"
GHA,2006,87,100,"1214,6151","1380,1182"
GHA,2006,88,100,"1266,2238","1380,1182"
GHA,2006,89,100,"1319,317","1380,1182"
GHA,2006,90,100,"1379,7227","1380,1182"
GHA,2006,91,100,"1444,7577","1380,1182"
GHA,2006,92,100,"1527,8871","1380,1182"
GHA,2006,93,100,"1626,9268","1380,1182"
GHA,2006,94,100,"1736,9088","1380,1182"
GHA,2006,95,100,"1851,2113","1380,1182"
GHA,2006,96,100,"2029,9347","1380,1182"
GHA,2006,97,100,"2298,7273","1380,1182"
GHA,2006,98,100,"2647,7932","1380,1182"
GHA,2006,99,100,"3184,7866","1380,1182"
GHA,2006,100,100,"5745,637","1380,1182"
GIN,2007,1,100,"93,35419",977
GIN,2007,2,100,"123,04381",977
GIN,2007,3,100,"140,56824",977
GIN,2007,4,100,"151,7103",977
GIN,2007,5,100,"164,6278",977
GIN,2007,6,100,"180,10286",977
GIN,2007,7,100,"191,67107",977
GIN,2007,8,100,"198,91882",977
GIN,2007,9,100,"209,53116",977
GIN,2007,10,100,"217,90408",977
GIN,2007,11,100,"226,84384",977
GIN,2007,12,100,"233,13321",977
GIN,2007,13,100,"240,09561",977
GIN,2007,14,100,"248,2596",977
GIN,2007,15,100,"256,79398",977
GIN,2007,16,100,"267,37555",977
GIN,2007,17,100,"275,78418",977
GIN,2007,18,100,"283,19574",977
GIN,2007,19,100,"290,34528",977
GIN,2007,20,100,"297,86072",977
GIN,2007,21,100,"304,51694",977
GIN,2007,22,100,"311,53653",977
GIN,2007,23,100,"319,28702",977
GIN,2007,24,100,"326,20862",977
GIN,2007,25,100,"331,57233",977
GIN,2007,26,100,"336,83945",977
GIN,2007,27,100,"344,70566",977
GIN,2007,28,100,"350,96796",977
GIN,2007,29,100,"359,60715",977
GIN,2007,30,100,"366,68347",977
GIN,2007,31,100,"374,0577",977
GIN,2007,32,100,"379,82437",977
GIN,2007,33,100,"385,9162",977
GIN,2007,34,100,"392,13666",977
GIN,2007,35,100,"396,97684",977
GIN,2007,36,100,"406,97726",977
GIN,2007,37,100,"415,1688",977
GIN,2007,38,100,"422,6072",977
GIN,2007,39,100,"428,6121",977
GIN,2007,40,100,"434,20972",977
GIN,2007,41,100,"441,62006",977
GIN,2007,42,100,"447,86386",977
GIN,2007,43,100,"455,09155",977
GIN,2007,44,100,"462,21378",977
